hhld_num,pers_num,trip_num,trip_purp,start_time,mode_prime,purp_orig,purp_dest,trip_km,trip_man_km,car_pool,region_orig,waterzn_orig,region_dest,waterzn_dest,expf
632873,3,1,2,750,W,H,S,1,1,0,12,121297,12,120040,16.17
632873,3,2,2,1440,W,S,H,1,1,0,12,120040,12,121297,16.17
633080,3,1,2,730,B,H,S,14,14,0,12,121823,12,121090,29.72
225130,1,2,1,1500,D,W,H,18,22,1,12,121456,12,121495,20.49
633393,1,2,4,1505,D,W,R,2,2,1,12,121601,12,121167,39.31
633393,6,2,2,1515,P,S,H,1,1,0,12,122088,12,121453,39.31
634094,2,1,1,700,D,H,W,7,9,1,12,120019,12,121424,13.98
634094,2,2,1,1745,D,W,H,7,9,1,12,121424,12,120019,13.98
634203,2,1,1,715,D,H,W,18,18,1,12,120601,12,121470,30.62
634203,2,2,4,1450,D,W,O,8,8,1,12,121470,12,122051,30.62
310699,1,6,3,1735,D,F,H,1,2,3,12,120346,12,120007,14.19
302687,1,6,3,1540,D,W,H,2,2,1,12,121134,12,121799,67.82
311635,3,2,2,1600,S,S,H,11,15,0,12,121413,12,120299,35.28
635280,1,1,3,920,D,H,O,5,7,99,12,121135,12,121614,12.02
635280,1,2,3,1135,D,O,H,5,7,99,12,121614,12,121135,12.02
311360,2,2,1,1630,D,W,H,11,15,1,12,120041,12,120298,13.59
635427,1,2,4,1200,D,W,M,1,1,2,12,121874,12,121073,13.97
635427,1,5,3,1630,D,H,O,12,17,1,12,120664,12,121823,13.97
311936,2,3,3,1600,D,H,O,5,6,3,12,120372,12,120050,22.66
311936,2,4,3,1700,D,O,H,5,6,3,12,120050,12,120372,22.66
312063,1,7,3,2235,D,F,H,3,4,2,12,121334,12,121954,18.88
708639,1,4,3,1600,D,W,H,4,6,1,12,122034,12,121313,21.15
742775,2,3,4,1700,D,W,D,7,10,1,12,120295,12,120007,32.98
636591,2,2,1,1630,C,W,H,5,7,0,12,120017,12,121772,31.94
313095,4,2,2,1435,S,S,H,4,4,0,12,121675,12,122043,49.64
329035,1,1,3,1730,D,H,O,12,17,1,12,121827,12,121491,15.11
313493,1,2,1,1600,D,W,H,8,11,1,12,122038,12,121802,20.71
313623,2,1,3,1230,D,H,O,13,18,1,12,121708,12,120377,14.18
313623,2,2,3,1500,D,O,H,13,18,1,12,120377,12,121708,14.18
313627,1,1,3,930,D,H,O,17,24,1,12,120140,12,120329,18.98
314398,1,1,3,1030,D,H,M,2,2,1,12,121601,12,120069,7.64
637999,1,1,1,800,W,H,W,1,1,0,12,120058,12,121583,13.39
637999,1,4,3,2030,D,O,H,6,9,1,12,120529,12,120058,13.39
314641,2,3,3,1900,D,H,O,3,4,1,12,121785,12,121653,26.47
314641,2,4,3,2000,D,O,H,3,4,1,12,121653,12,121785,26.47
314702,1,7,3,2030,D,H,M,5,6,1,12,122027,12,121653,11.26
638522,1,3,4,1700,D,M,M,2,3,1,12,121657,12,122009,14.14
638522,1,4,3,1715,D,M,H,7,7,1,12,122009,12,120419,14.14
638522,1,5,3,1915,D,H,M,8,10,1,12,120419,12,121653,14.14
638790,2,3,3,1300,D,M,H,6,8,1,12,121861,12,120032,9.37
315870,1,1,1,900,D,H,W,3,4,1,12,121973,12,121455,38.59
316861,1,7,3,2135,D,O,H,2,3,1,12,120956,12,121447,12.81
316861,2,1,3,1110,P,H,O,4,5,0,12,121447,12,121896,12.81
640451,2,2,1,2130,D,W,H,3,4,1,12,120012,12,122043,12.58
316965,3,1,3,700,D,H,M,3,4,1,12,121466,12,121596,10.68
640743,1,2,3,900,D,O,H,10,13,1,12,120071,12,120801,10.12
641119,1,2,4,1300,D,W,O,6,9,2,12,120987,12,120935,18.52
317161,1,2,3,1625,D,O,H,1,1,1,12,120071,12,120071,8.09
641119,1,5,3,2130,D,O,H,4,5,1,12,121771,12,120351,18.52
641119,2,1,3,1915,T,H,O,4,5,0,12,120351,12,121771,18.52
317732,1,1,3,700,D,H,O,8,11,1,12,121392,12,120996,22.7
317732,1,4,3,1520,D,H,F,1,1,1,12,121392,12,121393,22.7
318118,1,4,3,1545,D,M,H,1,1,1,12,121181,12,120082,6.6
318120,1,1,3,900,P,H,M,2,3,0,12,121772,12,121029,15.27
318145,1,4,4,1500,D,O,F,14,18,1,12,121443,12,120791,16.59
318896,3,7,4,1440,D,M,M,3,3,2,12,120012,12,121613,27.85
643343,1,4,4,1705,D,O,O,7,9,1,12,121766,12,121576,13.18
319512,1,2,4,1445,D,W,O,5,6,1,12,121145,12,120369,28.33
643575,1,1,3,1400,D,H,M,3,4,2,12,122135,12,121384,29.82
643575,1,5,3,1700,D,M,H,1,1,2,12,122139,12,122135,29.82
320469,1,2,3,1200,T,M,H,2,2,0,12,120934,12,121036,6.83
644389,1,4,3,1310,D,M,H,2,3,1,12,121405,12,121409,26.76
321246,1,1,3,1900,D,H,O,12,17,3,12,120220,12,120911,30.27
348831,1,1,3,1130,D,H,M,10,12,2,12,121407,12,120069,11.08
349013,2,4,4,1025,D,M,F,0,0,2,12,120934,12,121031,15.11
488612,1,2,4,1400,D,O,O,1,1,1,12,121084,12,121884,14.67
488612,1,3,4,1515,D,O,O,0,0,1,12,121884,12,120026,14.67
489145,1,2,4,1600,D,W,F,2,2,1,12,122038,12,120013,15.94
489787,1,1,3,1330,B,H,M,5,7,0,12,121772,12,120069,31.94
489787,1,2,3,1430,B,M,H,5,7,0,12,120069,12,121772,31.94
224824,2,3,3,1200,D,O,H,2,3,1,12,120039,12,120043,15.15
224824,2,4,3,1730,D,H,O,4,5,1,12,120043,12,121156,15.15
224824,2,5,4,1800,D,O,F,4,6,4,12,121156,12,122075,15.15
351057,3,1,2,1000,D,H,S,18,24,1,12,121802,12,120889,33.78
351325,1,3,3,1415,D,M,H,1,1,2,12,120069,12,121032,14.42
351325,2,1,3,1130,P,H,M,2,3,0,12,121032,12,121972,14.42
490343,1,4,3,1800,D,M,H,3,3,1,12,121653,12,120985,36.66
490609,4,4,4,1825,P,F,O,12,13,0,12,120002,12,121426,23.52
490609,4,5,3,2100,P,O,H,3,3,0,12,121426,12,120530,23.52
491147,1,2,1,1735,B,W,H,5,7,0,12,121530,12,120114,16.73
352958,1,5,3,1630,D,O,H,1,1,2,12,120414,12,121488,10.31
491741,2,4,3,1630,D,M,H,6,6,2,12,120331,12,121488,9.86
491846,1,1,1,615,D,H,W,10,12,1,12,120577,12,121583,5.1
491846,1,2,1,1915,D,W,H,10,12,1,12,121583,12,120577,5.1
353931,3,2,2,1545,W,S,H,0,0,0,12,120783,12,120783,21
491910,2,1,1,800,D,H,W,4,5,1,12,121583,12,121229,12.24
491947,2,2,1,1700,D,W,H,17,24,1,12,120009,12,120798,18.15
354129,4,1,2,800,W,H,S,0,0,0,12,121421,12,121417,35.71
354279,2,3,3,1520,D,H,O,2,2,1,12,122066,12,122059,15.49
354279,2,4,3,1550,D,O,H,2,2,3,12,122059,12,122066,15.49
492159,1,1,2,1010,D,H,S,5,6,1,12,121066,12,121090,33.1
354601,1,1,3,800,D,H,O,7,9,1,12,120783,12,121843,15.66
492181,1,2,3,1800,D,F,H,6,6,3,12,120911,12,121460,82.49
492181,2,1,1,745,D,H,W,9,11,1,12,121460,12,121456,82.49
492181,2,2,1,1730,D,W,H,9,11,1,12,121456,12,121460,82.49
354939,2,2,1,1500,C,W,H,1,1,0,12,121112,12,121298,16.59
354939,2,4,3,1915,D,O,H,3,3,1,12,120031,12,121298,16.59
354939,3,1,2,740,C,H,S,2,3,0,12,121298,12,121882,16.59
840970,1,2,4,900,D,W,R,8,11,99,12,121026,12,120366,25.32
493032,1,2,4,1210,P,W,O,2,2,0,12,120040,12,121117,19.79
493032,1,3,4,1305,P,O,R,2,2,0,12,121117,12,120040,19.79
356135,2,1,1,1700,D,H,W,6,9,1,12,122109,12,120084,37.3
356135,2,2,1,2630,D,W,H,6,9,1,12,120084,12,122109,37.3
356191,2,4,3,1400,D,M,H,6,7,1,12,121657,12,121491,12.33
356912,1,3,3,830,D,O,H,9,11,2,12,120139,12,122121,19.63
493849,1,1,1,835,D,H,W,4,6,1,12,121128,12,121082,11.45
493849,1,2,4,1720,D,W,M,1,1,1,12,121082,12,120958,11.45
493910,1,3,3,1845,C,H,O,2,2,0,12,121683,12,120956,13.16
493910,2,2,3,1700,C,O,H,3,3,0,12,121921,12,121683,13.16
493910,2,3,3,1900,D,H,M,1,1,3,12,121683,12,120948,13.16
357353,1,1,3,1010,D,H,M,4,6,2,12,121975,12,121278,13.27
357353,1,2,3,1215,D,M,H,4,6,2,12,121278,12,121975,13.27
357805,1,3,3,1225,D,H,F,5,7,2,12,121957,12,121226,21.47
529114,1,1,3,1210,D,H,O,7,9,1,12,121048,12,122034,22.74
358035,2,1,1,730,D,H,W,12,17,1,12,120301,12,121325,29.39
358035,2,2,4,1630,D,W,O,1,1,1,12,121325,12,121886,29.39
494799,1,2,3,1205,D,M,H,6,8,2,12,120935,12,120057,11.44
358174,1,7,3,1910,D,M,H,1,2,1,12,120012,12,121709,13.11
358543,3,2,1,1210,D,W,H,3,4,1,12,120017,12,121407,13.7
598168,3,1,2,810,C,H,S,1,2,0,12,121399,12,120019,12.2
358603,2,3,3,1900,D,H,M,1,1,1,12,120957,12,120012,14.77
358660,2,1,1,630,D,H,W,12,13,1,12,120371,12,122117,12.79
358871,1,2,1,1500,D,W,H,9,12,1,12,121612,12,122094,20.22
358913,1,1,1,720,D,H,W,5,7,1,12,120959,12,120036,23.7
359057,1,3,3,1215,D,H,O,16,17,2,12,122076,12,121657,12.84
495229,2,4,4,1510,D,O,M,7,10,1,12,121020,12,121100,25.48
495229,2,5,4,1530,D,M,M,0,1,1,12,121100,12,121098,25.48
495229,2,6,3,1550,D,M,H,2,2,1,12,121098,12,121411,25.48
495229,4,1,2,800,P,H,S,5,6,0,12,121411,12,121771,25.48
495663,1,2,4,1200,D,W,R,5,6,1,12,121888,12,121583,7.3
495663,1,3,1,1540,D,W,H,7,10,1,12,121583,12,120007,7.3
393430,2,1,3,800,D,H,O,10,10,1,12,121733,12,121657,4.13
497616,2,2,1,1620,D,W,H,18,21,1,12,121988,12,121411,14.85
363951,1,2,4,1900,D,M,O,16,20,2,12,120202,12,122079,15.81
364402,1,2,1,1830,D,W,H,4,6,1,12,120401,12,120927,5.02
364816,3,1,2,835,P,H,S,1,1,0,12,121262,12,122085,20.98
364820,1,10,3,1625,D,H,F,18,25,3,12,120336,12,121773,71.14
498252,2,2,1,1200,D,W,H,2,2,1,12,121883,12,121087,7.57
498878,2,1,1,900,D,H,W,5,6,1,12,120068,12,121159,16.55
365626,1,1,1,730,D,H,W,23,32,1,12,121491,12,121314,24.71
365626,2,4,3,2100,D,O,H,5,6,2,12,120906,12,121491,24.71
498927,4,1,2,1400,D,H,S,9,9,1,12,120273,12,120025,12.54
498927,4,2,2,1730,D,S,H,9,9,1,12,120025,12,120273,12.54
536003,1,1,3,730,P,H,D,1,1,0,12,121469,12,121575,37.14
499296,1,1,3,1000,D,H,D,4,6,2,12,120114,12,121514,21.72
366043,1,5,3,1630,P,M,H,2,2,0,12,120919,12,120140,15.11
366728,1,2,1,1600,D,W,H,14,20,1,12,120004,12,121050,3.24
224846,2,1,1,610,D,H,W,13,18,1,12,121497,12,122131,24.62
500682,1,3,4,1930,D,O,M,1,1,1,12,121684,12,121230,22.35
500682,1,4,4,1950,D,M,O,2,2,1,12,121230,12,121084,22.35
367474,3,2,2,1900,D,S,H,13,18,1,12,120025,12,121063,19.05
222691,1,2,3,1145,D,M,H,2,2,2,12,121227,12,120071,9.48
224846,3,3,3,1835,P,H,O,2,2,0,12,121497,12,121394,24.62
538234,3,2,2,1830,B,S,H,6,9,0,12,120025,12,120003,35.62
501551,4,1,2,850,W,H,S,0,0,0,12,122084,12,122085,26.17
501551,4,2,2,1510,W,S,H,0,0,0,12,122085,12,122084,26.17
501570,3,1,2,730,B,H,S,6,6,0,12,121490,12,121056,21.83
501570,3,2,2,1400,B,S,H,6,6,0,12,121056,12,121490,21.83
502236,1,4,3,1645,D,F,H,1,1,2,12,121611,12,121615,28.46
368740,2,1,3,730,P,H,O,2,2,0,12,121288,12,121084,9.45
368757,2,2,3,1220,D,M,H,1,1,1,12,121451,12,122092,13.27
370203,1,4,3,1330,D,O,H,24,27,1,12,120854,12,120715,16.09
370203,2,1,1,610,D,H,W,20,23,1,12,120715,12,121227,16.09
373288,1,2,3,910,D,F,H,4,5,1,12,122054,12,121187,13.63
626208,1,4,3,1640,D,W,H,6,8,1,12,121593,12,121066,33.1
506195,1,2,1,1645,W,W,H,2,2,0,12,121706,12,120061,12.4
506237,1,2,1,1730,D,W,H,2,3,1,12,121082,12,122041,19.55
506239,3,2,2,1140,W,S,H,0,1,0,12,121090,12,121091,15.75
506239,3,3,3,1350,W,H,C,0,1,0,12,121091,12,121090,15.75
506239,4,2,2,1910,W,S,H,0,1,0,12,121090,12,121091,15.75
506262,1,4,3,2005,D,H,M,3,4,1,12,121799,12,120069,7.09
507503,3,2,2,1630,P,S,H,1,2,0,12,121417,12,122094,20.19
507503,3,4,4,1830,P,O,O,4,5,0,12,121027,12,120057,20.19
507503,3,5,3,2100,P,O,H,4,6,0,12,120057,12,122094,20.19
224854,1,2,4,1530,D,W,R,3,4,1,12,120996,12,121653,29.06
494074,2,5,3,1610,D,W,H,7,8,1,12,120155,12,121491,10.21
508540,1,3,3,1920,D,H,F,1,1,1,12,120206,12,120669,62.64
508540,1,7,3,2325,D,F,H,1,1,1,12,120669,12,120206,62.64
508897,1,3,4,1520,D,W,M,5,7,1,12,121962,12,120068,14.59
508897,1,4,3,1550,D,M,H,6,8,1,12,120068,12,120577,14.59
548173,1,3,3,1115,D,O,H,5,7,3,12,120335,12,121491,34.36
377477,3,1,2,850,S,H,S,5,7,0,12,121731,12,120497,6.29
377809,1,4,3,1400,D,F,H,1,2,1,12,121259,12,121943,15.3
378381,2,1,2,1030,D,H,S,7,10,1,12,121509,12,120082,8.63
511481,2,1,1,620,D,H,W,9,12,1,12,120844,12,121335,16.89
378663,1,1,3,735,D,H,O,11,16,1,12,120372,12,122001,7.55
512333,3,1,2,815,C,H,S,5,5,0,12,120347,12,121007,49.13
512333,3,2,2,1200,C,S,H,5,5,0,12,121007,12,120347,49.13
512333,4,1,2,820,S,H,S,2,2,0,12,120347,12,120006,49.13
512791,2,2,4,1110,D,W,F,6,6,1,12,121574,12,121034,12.46
555976,1,4,3,1940,D,H,O,5,7,1,12,121308,12,120032,13.43
380386,2,2,2,1945,B,S,H,5,5,0,12,120017,12,121177,33.06
380408,1,4,3,1615,D,F,H,2,3,2,12,121938,12,122083,7.45
516132,1,5,4,1500,P,M,R,3,5,0,12,121332,12,121143,18.39
516144,1,2,3,2100,P,O,H,3,4,0,12,122137,12,120920,24.14
518513,1,10,3,2010,D,H,O,1,1,1,12,120346,12,120346,12.52
521654,2,1,3,1100,D,H,M,2,3,1,12,120321,12,120007,12.37
523031,2,2,1,1400,D,W,H,3,3,1,12,121952,12,121947,11.24
635427,1,4,3,1530,D,W,H,10,14,1,12,121874,12,120664,13.97
524371,1,3,4,1830,D,O,O,1,2,1,12,120933,12,120934,12.37
222325,3,2,1,1600,D,W,H,9,12,1,12,120117,12,121783,34.01
457615,1,1,3,850,W,H,F,1,1,0,12,122109,12,120081,27.79
384861,1,1,3,1600,D,H,M,2,3,1,12,121498,12,121499,13.54
384861,1,2,3,1700,D,M,H,2,3,1,12,121499,12,121498,13.54
389042,1,1,3,1330,D,H,O,2,3,2,12,121498,12,121499,11.66
389042,1,2,3,1430,D,O,H,2,3,2,12,121499,12,121498,11.66
389341,1,3,4,1245,D,M,O,3,4,1,12,121221,12,120723,17.69
389341,1,4,3,1330,D,O,H,6,7,1,12,120723,12,122042,17.69
389341,1,5,3,1515,D,H,O,3,3,1,12,122042,12,120012,17.69
389483,2,2,1,2220,D,W,H,3,3,1,12,120138,12,120134,5.58
389483,4,1,2,800,S,H,S,1,1,0,12,120134,12,121496,5.58
389483,4,2,2,1545,S,S,H,1,1,0,12,121496,12,120134,5.58
390219,1,1,1,800,D,H,W,3,4,1,12,120076,12,120077,13.29
390219,1,2,1,1700,D,W,H,3,4,1,12,120077,12,120076,13.29
390219,2,1,1,830,D,H,W,14,19,1,12,120076,12,120009,13.29
525115,4,1,2,800,B,H,S,17,23,0,12,120347,12,120082,25.53
390875,1,1,1,1345,D,H,W,5,8,1,12,121168,12,120018,8.47
390875,1,2,1,1630,D,W,H,5,8,1,12,120018,12,121168,8.47
525193,1,4,3,1815,D,H,O,4,5,1,12,122122,12,121355,10.25
394582,1,2,4,1115,D,O,M,1,2,1,12,120107,12,121653,40.88
394582,1,4,3,1145,D,M,H,1,1,1,12,122139,12,121188,40.88
396846,1,5,3,1200,D,O,H,3,4,2,12,121783,12,122019,6.68
396846,1,6,3,1320,D,H,O,1,1,1,12,122019,12,120137,6.68
525588,2,3,4,1230,D,O,R,1,1,1,12,121020,12,120345,15.11
224626,1,3,3,1820,P,H,O,3,3,0,12,121108,12,120013,10.97
525945,1,2,4,800,D,D,W,4,6,1,12,121019,12,120989,31.03
525945,1,3,4,1600,D,W,D,4,6,1,12,120989,12,121019,31.03
526061,2,3,3,2200,P,H,R,2,2,0,12,120348,12,120028,21.53
425596,2,2,3,2000,P,M,H,3,4,0,12,121188,12,121478,10.21
413438,1,1,1,730,D,H,W,14,16,1,12,122095,12,122130,27.64
526629,1,4,3,1930,D,O,H,6,9,1,12,122053,12,120083,20.73
451297,1,4,4,2100,D,O,O,5,7,1,12,121572,12,122098,39.41
437240,1,2,3,1130,D,M,H,2,3,2,12,121095,12,121117,12.58
437240,2,1,3,1100,P,H,M,2,3,0,12,121117,12,121095,12.58
437240,2,2,3,1130,P,M,H,2,3,0,12,121095,12,121117,12.58
390545,1,1,1,750,D,H,W,7,8,1,12,121392,12,120402,60.56
441698,1,3,3,1730,P,H,O,1,1,0,12,120997,12,121353,16.73
451734,1,7,3,2045,P,H,O,10,14,0,12,120372,12,120335,37.91
451734,2,1,4,715,P,O,F,17,23,0,12,120005,12,121514,37.91
480057,1,6,3,1220,D,O,H,1,1,1,12,121313,12,121117,28.6
527715,1,6,4,1630,W,O,M,1,1,0,12,121112,12,120991,16.13
498252,2,3,3,1250,D,H,R,2,2,1,12,121087,12,121883,7.57
527800,1,1,1,830,D,H,W,3,4,1,12,121040,12,120017,8.44
527800,1,2,1,1630,D,W,H,3,4,1,12,120017,12,121040,8.44
512864,2,1,1,945,D,H,W,4,5,1,12,120359,12,121874,9.41
520126,2,1,1,1635,W,H,W,2,3,0,12,120044,12,121922,12.34
528286,1,2,4,1730,D,W,F,9,12,1,12,120064,12,120963,22.59
224905,1,6,3,1620,D,H,F,10,13,3,12,121634,12,120004,27.08
928276,1,2,4,1130,D,W,R,8,11,1,12,121270,12,120005,5.53
549869,2,1,1,550,D,H,W,17,24,1,12,121995,12,120342,18.3
551204,1,3,3,1915,D,H,M,6,9,1,12,121698,12,120069,45.39
528770,1,1,3,800,D,H,O,1,1,1,12,120903,12,121397,37.04
528770,1,2,4,930,D,O,O,1,1,1,12,121397,12,121865,37.04
528770,1,5,1,1930,D,W,H,9,13,1,12,121167,12,120903,37.04
528770,2,1,3,800,D,H,O,1,1,1,12,120903,12,121397,37.04
528770,2,2,4,930,D,O,W,21,28,1,12,121397,12,120984,37.04
241336,1,2,4,1020,D,F,O,17,22,4,12,121147,12,121278,11.28
280146,1,2,1,1530,D,W,H,9,13,1,12,121043,12,122057,43.92
340434,1,3,3,1345,D,H,R,1,1,1,12,121867,12,121874,40.77
567663,2,2,4,745,D,F,W,4,5,1,12,120082,12,121518,29.25
573905,1,6,4,1420,D,W,M,4,5,1,12,121000,12,120984,23.07
573905,1,7,3,1450,D,M,H,3,3,1,12,120984,12,122123,23.07
786910,1,3,3,1715,W,M,H,2,2,0,12,120989,12,121919,26.09
933030,2,2,2,1015,D,H,S,9,12,1,12,120055,12,120082,39.95
869707,1,2,4,805,D,F,W,5,8,1,12,120040,12,121068,52.38
218152,2,4,3,1930,D,M,H,3,4,3,12,121613,12,122040,23.8
933148,1,4,3,1325,B,H,R,11,13,0,12,121333,12,122008,11.94
223818,1,2,4,915,D,F,W,10,13,1,12,121801,12,121781,21.91
952763,2,3,4,1420,P,M,M,5,6,0,12,121972,12,122082,14.6
953149,1,2,3,2255,B,O,H,7,7,0,12,120081,12,121994,26.37
4492195,1,2,4,1225,W,W,O,0,1,0,12,121706,12,120941,15.3
4492491,1,2,4,1030,D,W,R,5,8,2,12,121409,12,121022,17.76
978409,1,5,4,1530,D,M,R,2,3,1,12,121828,12,121287,32.18
228863,1,1,1,800,W,H,W,4,4,0,12,120403,12,121371,10.24
100544,1,1,1,840,P,H,W,3,4,0,12,121611,12,121115,17.26
203273,1,2,1,1110,D,W,H,3,4,1,12,120048,12,120033,20.58
221510,1,2,3,1645,D,M,H,2,2,2,12,121095,12,121412,12.11
229025,1,4,3,2125,D,O,H,1,1,1,12,121635,12,121630,24.44
225965,1,5,3,1905,P,H,O,1,2,0,12,121390,12,120414,34.7
4420433,1,5,3,1845,D,F,H,2,3,2,12,121923,12,121676,14.3
4420433,4,1,1,745,D,H,W,17,23,1,12,121676,12,120401,14.3
4420711,1,3,3,1100,D,M,H,1,1,1,12,121645,12,121199,20.16
4428936,1,1,1,640,D,H,W,3,4,1,12,121647,12,120334,17.87
4438714,1,1,1,845,W,H,W,1,1,0,12,121312,12,120017,37.09
4438714,1,2,1,1745,W,W,H,1,1,0,12,120017,12,121312,37.09
4468400,2,2,3,1330,D,O,H,6,8,1,12,121068,12,121701,16.29
5503209,1,1,1,750,D,H,W,12,16,1,12,120694,12,121147,16.65
5503533,1,7,3,1630,D,M,H,17,20,1,12,122082,12,121540,4.18
107670,1,9,4,2015,D,M,M,2,2,3,12,120068,12,122082,43.27
170609,1,1,3,920,D,H,O,4,5,1,12,121926,12,121611,22.74
148866,2,3,1,1425,D,H,W,2,2,1,12,121187,12,121034,15.08
934256,1,2,2,1700,B,S,H,1,2,0,12,121090,12,121112,40.26
964158,1,2,1,2000,D,W,H,9,9,1,12,121593,12,120032,15.54
967124,1,1,3,1100,P,H,O,4,5,0,12,121611,12,120062,3.88
123855,1,1,1,525,D,H,W,13,17,1,12,120435,12,122123,11.24
948281,1,1,1,640,D,H,W,5,6,1,12,120394,12,121981,8.99
950228,1,2,1,1510,B,W,H,1,1,0,12,121952,12,121966,28.35
859463,2,1,1,830,W,H,W,1,2,0,12,121934,12,121159,20.59
860049,2,1,3,800,P,H,O,3,4,0,12,121487,12,120998,63.29
860049,2,2,4,1045,P,O,M,3,4,0,12,120998,12,120129,63.29
860049,2,3,3,1300,P,M,H,4,5,0,12,120129,12,121487,63.29
4416238,1,1,2,810,W,H,S,1,1,0,12,121877,12,121090,19.98
953482,1,2,4,1530,D,O,M,8,10,1,12,121029,12,121181,19.17
953482,1,3,3,1545,D,M,H,1,1,1,12,121181,12,121181,19.17
861837,1,2,3,1100,D,M,H,3,3,2,12,121653,12,120394,21.56
955446,1,1,1,835,C,H,W,2,2,0,12,122046,12,121611,9.03
956364,1,1,3,1500,D,H,O,2,3,2,12,122045,12,121828,7.87
864096,1,1,1,925,D,H,W,17,20,1,12,121175,12,121657,15.14
959248,2,1,1,730,D,H,W,2,3,1,12,120083,12,120889,15.37
865974,1,6,3,1930,D,O,H,1,1,1,12,120906,12,121530,15.43
866301,1,4,4,2035,D,O,O,4,6,1,12,120941,12,121960,22.28
866301,1,5,3,2155,D,O,H,11,13,1,12,121960,12,120321,22.28
866301,2,1,3,500,D,O,H,6,6,1,12,120040,12,120321,22.28
959871,1,1,1,830,D,H,W,3,4,1,12,121046,12,121204,6.87
959871,1,2,4,1645,D,W,M,1,1,1,12,121204,12,121230,6.87
959871,1,6,3,2025,D,O,H,4,4,3,12,120295,12,121046,6.87
866755,1,2,1,1735,D,W,H,11,16,1,12,121862,12,121960,28.96
866755,2,1,3,1145,B,H,O,5,7,0,12,121960,12,120948,28.96
866755,2,2,3,1430,B,O,H,5,7,0,12,120948,12,121960,28.96
867093,1,2,3,1445,T,M,H,1,1,0,12,121158,12,121768,22.4
867292,1,3,4,2010,D,F,F,16,23,2,12,122103,12,122142,12.54
868240,1,1,1,830,D,H,W,8,10,1,12,121432,12,121070,54.46
868240,1,2,1,1715,D,W,H,8,10,1,12,121070,12,121432,54.46
868240,2,1,3,1000,D,H,O,16,21,2,12,121432,12,120202,54.46
868412,2,2,2,1230,B,S,H,9,13,0,12,120082,12,121279,16.91
868475,2,2,4,1430,D,W,O,5,6,1,12,121842,12,120350,15.02
868475,2,3,3,1445,D,O,H,3,4,1,12,120350,12,122095,15.02
868532,1,4,4,1035,D,O,O,10,11,1,12,121210,12,120079,7.15
868735,2,1,1,900,D,H,W,8,10,1,12,120352,12,120345,33.19
870098,1,3,3,1830,D,H,O,4,6,1,12,120369,12,121276,9.91
871001,1,2,1,1630,D,W,H,12,14,1,12,122123,12,121468,24.14
225801,1,2,1,1730,D,W,H,11,15,1,12,120843,12,121246,22.92
225801,3,2,4,1530,D,S,W,2,3,1,12,120017,12,120009,22.92
872378,1,1,1,720,P,H,W,5,7,0,12,120007,12,121314,26.11
872378,1,2,1,1720,P,W,H,5,7,0,12,121314,12,120007,26.11
872549,1,1,1,830,B,H,W,5,6,0,12,122036,12,121923,32.64
872549,1,2,1,1815,B,W,H,5,6,0,12,121923,12,122036,32.64
967323,1,1,3,1200,D,H,M,6,8,1,12,121615,12,120843,31.46
873177,2,1,3,1100,T,H,O,4,5,0,12,122043,12,121205,25.5
873177,2,2,3,1130,D,O,H,4,5,1,12,121205,12,122043,25.5
223563,3,1,2,800,D,H,S,2,2,1,12,120297,12,120082,31.21
873177,2,3,3,1545,D,H,F,0,0,1,12,122043,12,122043,25.5
873177,3,1,2,740,S,H,S,4,4,0,12,122043,12,121675,25.5
874562,4,1,2,830,W,H,S,0,0,0,12,121425,12,121426,19.69
874562,4,2,2,1505,W,S,H,0,0,0,12,121426,12,121425,19.69
875834,3,1,2,750,P,H,S,2,3,0,12,121426,12,121417,31.34
875834,3,2,2,1500,B,S,H,2,3,0,12,121417,12,121426,31.34
875834,4,1,2,830,W,H,S,1,1,0,12,121426,12,120068,31.34
875834,4,2,2,1525,W,S,H,1,1,0,12,120068,12,121426,31.34
876749,3,2,2,1410,B,S,H,1,1,0,12,120025,12,121115,7.72
218086,2,1,1,600,D,H,W,14,14,1,12,120394,12,121921,60.53
970405,1,1,3,1615,D,H,F,9,13,2,12,120777,12,121134,23.35
877402,1,1,3,1845,D,H,O,3,4,1,12,121988,12,122134,21.36
877402,1,2,3,2430,D,O,H,3,4,1,12,122134,12,121988,21.36
877402,2,2,3,1250,D,F,H,0,0,1,12,121988,12,121988,21.36
877402,2,3,3,1315,D,H,M,1,1,1,12,121988,12,120344,21.36
883201,1,1,3,545,D,H,O,3,5,1,12,120347,12,120350,14.06
884153,1,1,3,1630,D,H,M,2,3,1,12,121611,12,121024,15.4
884153,1,2,4,1730,D,M,M,3,4,1,12,121024,12,121613,15.4
884153,1,3,4,1825,D,M,M,4,5,1,12,121613,12,121020,15.4
884153,1,4,3,1930,D,M,H,5,6,1,12,121020,12,121611,15.4
884490,1,2,1,1330,D,W,H,4,5,1,12,121830,12,121470,14.71
884490,2,1,1,530,D,H,W,10,12,1,12,121470,12,120108,14.71
884490,2,2,1,1700,D,W,H,10,12,1,12,120108,12,121470,14.71
885029,1,2,1,1610,W,W,H,1,1,0,12,120017,12,120019,30.36
885223,2,3,3,1615,D,O,H,13,19,1,12,121083,12,120082,40.43
885618,1,1,1,750,C,H,W,3,4,0,12,121867,12,121090,19.25
885618,1,2,1,1720,C,W,H,3,4,0,12,121090,12,121867,19.25
