hhld_num,dwell_type,income,n_person,n_vehicle,n_licence,n_emp_ft,n_emp_pt,n_emp_home,n_student,n_hhld_trip,region_hhld,pd_hhld,waterzn_hhld,expf,Pop
354448,1,7,1,1,99,0,0,0,0,0,12,65,121785,22.4,22.4
354476,3,6,4,4,4,4,0,0,0,8,12,65,121482,30.9,123.6
354477,2,7,1,1,1,0,0,0,0,2,12,63,120348,21.15,21.15
354485,1,7,3,3,3,1,1,0,1,5,12,64,120083,28.35,85.05
354533,1,7,2,1,1,0,0,0,0,4,12,65,122142,13.31,26.62
354601,1,2,1,1,1,0,0,0,0,4,12,69,120783,15.66,15.66
354629,1,2,4,4,4,2,1,0,0,6,12,64,120032,24.23,96.92
354783,2,2,1,0,0,0,0,0,0,0,12,65,120414,36.73,36.73
354835,2,4,3,2,3,2,0,0,0,5,12,64,121573,22.68,68.04
354845,1,3,2,2,2,0,0,0,0,2,12,64,121419,12.84,25.68
354901,1,2,1,0,0,0,0,0,0,0,12,65,121342,11.19,11.19
354939,1,6,4,2,2,2,0,0,2,14,12,63,121298,16.59,66.36
354956,1,6,2,3,2,2,0,2,0,2,12,65,122142,18.17,36.34
354975,1,3,2,2,2,0,0,0,0,2,12,65,121998,13.88,27.76
354983,1,4,2,2,2,0,1,0,0,4,12,64,121414,12.6,25.2
355019,1,6,2,3,2,2,0,0,0,6,12,64,122089,15.82,31.64
355039,1,4,2,2,2,2,0,0,0,5,12,64,120372,8.48,16.96
355049,1,3,3,3,2,1,0,0,1,6,12,65,122125,11.46,34.38
355116,2,2,2,0,0,0,0,0,0,2,12,64,121966,19.09,38.18
355214,1,7,4,3,3,3,0,0,0,4,12,64,121063,35.63,142.52
355249,1,1,1,2,1,0,0,0,0,4,12,67,120613,25.16,25.16
355272,2,7,1,0,1,0,0,0,0,0,12,64,120057,33.22,33.22
355273,3,6,4,4,4,4,0,1,0,8,12,63,121615,33.4,133.6
355292,1,5,3,2,2,2,0,0,1,6,12,64,121415,18.62,55.86
355393,1,4,1,2,1,1,0,1,0,4,12,63,120976,14.06,14.06
355412,1,7,1,1,1,0,0,0,0,2,12,64,122078,13.47,13.47
355450,1,6,5,3,3,2,0,0,0,23,12,64,121475,58.09,290.45
355573,1,6,4,1,2,2,0,1,2,25,12,64,122056,20.46,81.84
355583,3,7,4,3,3,2,1,1,3,18,12,65,120103,44.2,176.8
355596,1,4,2,1,1,1,0,0,0,4,12,65,121485,10.48,20.96
355629,1,2,3,1,2,1,0,1,0,11,12,64,120073,12.5,37.5
355692,1,7,2,2,2,1,0,0,0,2,12,64,121454,14.6,29.2
355706,2,2,2,1,0,0,0,0,0,0,12,65,121531,14.25,28.5
355711,2,3,1,1,1,1,0,0,0,2,12,65,121192,20.65,20.65
355752,1,7,2,2,2,1,0,0,0,4,12,65,121492,10.21,20.42
355771,1,4,2,1,2,0,0,0,0,10,12,64,121952,9.85,19.7
355797,1,4,4,3,2,2,0,0,2,4,12,66,120426,26.08,104.32
355823,1,2,2,1,1,0,0,0,0,2,12,64,122094,7.81,15.62
355841,1,2,2,1,2,0,0,0,0,10,12,65,120394,6.47,12.94
355851,1,3,2,2,2,0,0,0,0,6,12,65,121495,13.54,27.08
355876,1,3,3,3,3,0,1,0,2,7,12,64,122089,28.86,86.58
355902,2,3,1,1,1,1,0,0,0,4,12,64,121161,34.19,34.19
355926,1,6,2,2,2,0,0,0,0,2,12,65,122125,11.99,23.98
355947,1,5,4,1,1,1,0,0,2,7,12,65,122128,49.25,197
355975,1,3,1,2,1,1,0,0,0,2,12,64,120072,17.44,17.44
355981,1,5,5,1,2,2,0,2,3,18,12,64,122051,30.3,151.5
355982,1,5,6,2,2,2,0,0,2,8,12,64,120068,32.84,197.04
355991,1,4,2,1,2,2,0,0,0,8,12,64,121417,23.13,46.26
356089,1,6,4,2,2,2,0,0,1,4,12,69,121147,22.72,90.88
356109,1,3,2,2,2,1,0,0,0,2,12,64,122079,14.22,28.44
356135,3,7,3,1,2,2,0,0,0,4,12,64,122109,37.3,111.9
356176,1,5,3,2,2,2,0,1,1,7,12,65,121999,31.05,93.15
356191,1,2,2,1,2,0,0,0,0,6,12,65,121491,12.33,24.66
356230,1,5,4,3,2,2,0,0,0,8,12,64,121241,12.52,50.08
356295,3,3,3,2,3,2,0,0,0,14,12,64,122064,16.7,50.1
356296,1,5,2,2,2,2,0,0,0,3,12,64,122050,10,20
356355,1,7,1,1,1,0,0,0,0,0,12,64,120054,8.03,8.03
356386,1,7,4,2,3,1,0,0,1,2,12,65,120103,27.29,109.16
356390,1,7,4,3,2,1,0,0,2,8,12,64,120032,12.6,50.4
356394,1,4,2,2,2,0,0,0,0,0,12,64,121799,17.53,35.06
356451,1,4,4,2,2,2,0,1,1,7,12,64,120371,23.45,93.8
356474,1,7,3,2,2,2,0,0,0,2,12,64,122096,18.47,55.41
356520,1,6,2,4,2,2,0,0,0,7,12,63,121708,20.84,41.68
356542,2,3,2,0,0,1,0,0,0,4,12,64,121140,40.98,81.96
356543,2,2,1,0,0,0,0,0,0,0,12,64,121165,13.17,13.17
356552,1,6,3,2,3,3,0,0,0,4,12,65,120134,37.96,113.88
356565,1,4,2,1,2,1,0,0,0,6,12,69,120844,11.76,23.52
356588,1,4,3,3,3,2,1,0,1,10,12,65,120922,56.9,170.7
356589,1,2,1,1,1,0,0,0,0,0,12,65,120128,13.65,13.65
356621,1,3,2,2,2,0,0,0,0,4,12,65,121789,10.23,20.46
356644,1,6,3,2,2,2,0,0,0,6,12,63,122034,14.92,44.76
356713,1,6,2,2,2,1,0,0,0,4,12,65,121482,12.33,24.66
356743,1,4,7,2,3,2,0,0,2,8,12,64,121411,44.05,308.35
356754,2,2,1,0,1,0,0,0,0,0,12,64,121768,35.52,35.52
356820,1,4,1,1,1,1,0,0,0,3,12,65,121491,19.9,19.9
356839,1,2,2,2,2,1,1,1,0,2,12,67,121714,23.34,46.68
356867,1,6,4,2,2,2,0,0,2,8,12,63,121673,43.5,174
356892,1,2,4,2,2,1,1,0,1,5,12,65,122125,13.91,55.64
356912,3,4,2,2,2,2,0,1,0,12,12,65,122121,19.63,39.26
357011,1,4,3,2,2,1,2,1,0,6,12,64,120943,17.43,52.29
357018,1,6,2,1,2,0,0,0,0,4,12,64,120943,13.72,27.44
357056,1,7,5,2,2,1,0,0,0,2,12,63,121289,12.46,62.3
357089,1,2,1,1,1,0,0,0,0,12,12,64,122075,14.1,14.1
357093,1,6,2,2,2,1,0,0,0,11,12,63,121405,12.22,24.44
357122,1,2,2,1,2,0,0,0,0,3,12,63,121397,11.52,23.04
357138,1,6,6,4,6,3,3,1,3,21,12,63,121406,30.43,182.58
357142,2,2,2,0,0,0,0,0,0,0,12,64,121234,12.15,24.3
357153,1,4,6,2,2,1,1,1,5,16,12,64,121573,38.35,230.1
357191,1,7,2,4,2,2,0,0,0,2,12,64,122076,16.79,33.58
357194,1,6,6,2,2,1,0,0,2,4,12,63,121867,31.29,187.74
357203,1,4,2,2,2,1,0,0,0,5,12,64,121575,12.92,25.84
357222,1,6,4,2,2,2,1,1,2,8,12,69,120786,30.1,120.4
357229,1,4,2,2,2,0,0,0,0,0,12,65,121387,12.33,24.66
357234,3,4,4,2,2,1,0,0,2,21,12,66,120497,33.29,133.16
357297,1,6,4,4,4,2,0,0,0,9,12,68,121534,11.15,44.6
357323,1,3,1,1,1,1,0,0,0,3,12,67,121524,4.81,4.81
357353,2,2,2,1,2,0,0,0,0,2,12,64,121975,13.27,26.54
357376,1,4,2,2,2,0,2,1,0,6,12,64,122096,8.32,16.64
357418,2,3,1,1,1,0,0,0,0,2,12,66,121825,27.27,27.27
357438,1,4,4,2,2,2,0,0,1,5,12,65,121497,9.53,38.12
357498,2,2,2,0,0,0,0,0,0,0,12,64,121939,13.05,26.1
357541,1,7,4,2,2,2,0,0,2,16,12,64,122070,69.97,279.88
357583,1,5,5,1,3,2,0,0,2,4,12,64,121437,42.17,210.85
357596,1,6,2,2,2,0,0,0,0,2,12,63,120019,6.69,13.38
357600,1,7,2,2,2,1,1,0,0,1,12,64,121167,15.8,31.6
357632,1,6,2,2,2,2,0,0,0,8,12,64,121417,13.14,26.28
357654,2,2,1,1,1,0,0,0,0,3,12,64,121164,12.1,12.1
357655,1,4,4,3,3,2,1,1,1,10,12,65,120337,23.87,95.48
357671,1,7,4,4,4,3,1,0,0,11,12,68,120691,12.68,50.72
357691,1,2,1,1,1,0,0,0,0,2,12,65,121371,4.82,4.82
357701,1,5,4,2,2,2,0,0,1,23,12,64,122075,30.9,123.6
357781,1,4,4,2,3,1,0,1,3,8,12,64,120301,13.41,53.64
357805,1,2,2,2,2,0,0,0,0,8,12,64,121957,21.47,42.94
357833,1,7,3,3,3,3,0,0,1,8,12,64,121419,13.94,41.82
357839,1,4,2,1,2,1,0,0,0,12,12,64,121952,23.88,47.76
357875,1,7,4,2,2,2,1,0,2,11,12,64,121426,19.69,78.76
357882,3,3,3,1,1,2,0,0,0,6,12,65,121489,19.12,57.36
357951,2,2,1,0,0,0,0,0,0,0,12,63,121022,17.83,17.83
357990,2,5,1,1,1,0,0,0,0,2,12,64,121129,34.58,34.58
358035,1,6,3,3,3,2,1,0,1,9,12,64,120301,29.39,88.17
358072,1,4,2,2,2,0,0,0,0,4,12,64,122096,6.51,13.02
358094,1,3,4,1,2,1,1,0,2,9,12,64,121454,25.75,103
358120,1,4,5,2,2,1,0,0,0,5,12,63,122040,10.04,50.2
358121,1,4,2,2,2,2,0,0,0,4,12,65,121792,19.98,39.96
358174,1,4,1,1,1,0,0,0,0,7,12,63,121709,13.11,13.11
358256,1,7,4,2,2,2,0,0,2,8,12,64,122099,10.94,43.76
358282,1,7,3,2,2,0,0,0,0,0,12,63,122038,19.74,59.22
358297,1,4,2,1,1,1,0,0,0,4,12,65,122125,19.92,39.84
358355,1,7,2,1,2,0,0,0,0,0,12,64,121432,8.06,16.12
358417,3,7,2,1,2,1,0,0,0,2,12,65,121500,20.9,41.8
358492,2,4,1,1,0,0,0,0,0,4,12,63,120956,14.07,14.07
358501,1,6,2,2,2,0,0,0,0,0,12,63,120019,6.69,13.38
358543,1,7,3,2,3,2,0,0,0,5,12,63,121407,13.7,41.1
358593,1,3,1,1,1,0,0,0,0,0,12,63,122038,13.66,13.66
358597,1,4,2,2,2,1,1,0,0,6,12,66,120501,14.14,28.28
358603,1,6,5,2,2,2,0,0,3,17,12,63,120957,14.77,73.85
358648,1,1,2,1,1,0,0,0,0,0,12,65,121483,7.74,15.48
358660,1,7,2,2,2,2,0,0,0,4,12,64,120371,12.79,25.58
358674,1,5,4,2,3,2,1,0,2,12,12,65,122128,23.4,93.6
358700,1,2,1,1,1,0,0,0,0,8,12,64,121580,7.19,7.19
358703,2,3,1,1,1,1,0,0,0,2,12,64,121130,31.54,31.54
358714,1,1,1,2,1,0,0,0,0,3,12,65,121995,18.98,18.98
358746,1,3,2,3,2,0,0,0,0,8,12,66,121733,9.26,18.52
358754,1,2,3,2,2,2,0,0,1,4,12,65,121783,25.78,77.34
358852,1,7,3,2,3,1,1,1,1,12,12,64,121469,17.58,52.74
358871,1,1,1,1,1,1,0,0,0,2,12,64,122094,20.22,20.22
358907,1,6,4,2,2,1,1,0,1,2,12,65,122137,12.36,49.44
358913,3,5,1,1,1,1,0,0,0,3,12,63,120959,23.7,23.7
358920,1,6,5,4,4,3,1,0,2,17,12,64,120374,36.01,180.05
358950,1,4,3,3,3,2,1,0,0,13,12,64,121417,24.22,72.66
359031,1,6,2,2,2,2,0,0,0,10,12,63,122041,20.47,40.94
359039,1,5,2,0,0,1,0,0,1,4,12,64,120369,24.39,48.78
359057,1,2,2,2,2,0,0,0,0,8,12,64,122076,12.84,25.68
359061,1,3,1,1,1,0,1,0,0,3,12,69,121147,16.88,16.88
359101,1,6,8,3,5,0,0,0,7,16,12,68,121810,33.45,267.6
359142,2,2,2,0,0,0,0,0,1,2,12,65,120118,21.3,42.6
359192,1,1,1,1,1,0,0,0,0,2,12,65,122122,11.59,11.59
359258,1,4,6,2,3,1,1,1,4,18,12,64,121419,35.19,211.14
359315,2,3,1,1,1,1,0,0,0,2,12,64,120064,31.56,31.56
359360,1,4,1,1,1,0,1,0,0,0,12,64,120377,12.92,12.92
359363,1,5,2,4,2,2,0,0,0,7,12,65,122140,14.56,29.12
359494,1,3,1,3,1,0,0,0,0,0,12,65,122001,15.76,15.76
359533,1,3,7,4,6,2,0,1,2,7,12,68,120217,20,140
359557,1,7,2,2,2,0,0,0,0,2,12,69,121633,11.28,22.56
359629,2,7,1,0,1,0,0,0,0,0,12,64,121262,17.1,17.1
359632,3,5,2,2,2,0,0,0,0,6,12,64,120377,10.7,21.4
359652,1,6,3,4,3,3,0,1,0,7,12,66,121642,23.97,71.91
359666,1,7,2,2,2,0,0,0,0,0,12,65,121495,13.54,27.08
359667,1,2,1,1,1,0,0,0,0,4,12,64,121433,51.13,51.13
359706,2,2,2,1,1,0,1,0,0,4,12,64,120933,25.94,51.88
359709,2,2,1,1,1,0,0,0,0,4,12,64,120058,29.29,29.29
359719,1,6,3,4,3,2,1,0,1,6,12,65,122127,35.12,105.36
359841,3,7,6,1,1,0,0,0,5,3,12,65,120114,46.54,279.24
359843,2,2,2,1,1,0,0,0,0,0,12,63,121313,8.62,17.24
359845,2,7,1,1,1,1,0,0,0,0,12,64,121133,26.48,26.48
359868,1,3,2,2,2,2,0,0,0,4,12,64,120073,16.26,32.52
359912,2,2,1,1,1,0,0,0,0,2,12,64,121164,13.8,13.8
359962,3,4,4,1,2,1,0,0,2,8,12,64,121425,38.61,154.44
359979,1,7,3,1,2,2,0,0,1,14,12,64,120058,31.91,95.73
360019,3,3,1,1,1,0,1,0,0,7,12,64,121266,24.14,24.14
360081,3,2,4,1,2,1,0,0,2,7,12,64,121426,40.79,163.16
360102,1,5,2,2,2,0,0,0,0,9,12,64,120054,13.82,27.64
360127,1,6,4,2,2,1,1,0,2,5,12,63,121401,17.09,68.36
360165,3,3,2,2,2,1,1,0,1,6,12,64,121426,17.04,34.08
360203,1,7,1,1,1,0,0,0,0,2,12,65,121478,10.04,10.04
360212,1,5,3,1,1,1,1,0,1,10,12,64,120053,5.97,17.91
360218,1,4,2,2,2,2,0,0,0,5,12,65,121497,16.25,32.5
360239,1,2,1,1,1,0,0,0,0,2,12,64,121454,9.35,9.35
360243,1,4,6,2,2,1,1,1,3,8,12,65,122140,22.46,134.76
360325,1,3,1,1,1,0,0,0,0,2,12,65,121497,16.2,16.2
360338,1,6,3,1,1,1,0,0,2,4,12,69,120789,16.73,50.19
360419,1,4,1,0,0,1,0,0,0,2,12,64,121937,13.15,13.15
360424,1,7,5,1,1,0,0,0,4,8,12,64,121580,56.88,284.4
360456,1,5,4,2,2,1,1,0,1,4,12,65,121238,15.43,61.72
360522,2,7,1,0,0,0,0,0,0,2,12,64,121130,24.72,24.72
360527,1,5,4,2,2,1,1,0,2,11,12,66,120161,18.48,73.92
360561,1,3,2,1,2,1,1,0,0,8,12,64,122078,18.78,37.56
360636,1,2,1,1,1,0,0,0,0,0,12,65,121390,16.47,16.47
360726,1,7,2,2,2,0,0,0,0,3,12,65,120140,7.93,15.86
360733,1,4,4,1,2,1,0,1,2,6,12,64,121435,10.36,41.44
360741,1,7,4,2,2,2,0,0,2,9,12,64,120299,21.89,87.56
360791,1,2,2,1,2,0,0,0,0,4,12,69,121634,10.81,21.62
360793,2,2,1,0,0,0,0,0,0,0,12,64,121960,15.83,15.83
360804,1,3,6,3,2,2,0,1,2,9,12,64,121584,44.68,268.08
360815,1,2,2,2,2,0,0,0,0,6,12,66,120419,11.16,22.32
360855,1,3,4,5,4,2,2,0,2,8,12,65,121495,11.22,44.88
360861,1,3,3,2,3,1,0,0,0,6,12,64,121474,24.51,73.53
360900,1,4,4,2,2,1,1,0,1,8,12,64,120066,15.15,60.6
360915,1,5,2,2,2,1,0,0,0,4,12,65,121492,10.21,20.42
361006,1,5,1,1,1,0,0,0,0,0,12,64,122048,11.19,11.19
361036,1,4,3,2,1,1,0,0,0,2,12,64,120369,34.89,104.67
361065,1,6,3,2,2,2,0,0,0,5,12,63,121406,22.97,68.91
361130,1,3,3,2,2,2,0,0,1,6,12,64,121575,14.01,42.03
361153,1,5,4,2,2,2,0,0,2,10,12,65,121497,22.76,91.04
361184,2,1,1,0,1,0,0,0,0,3,12,64,121768,34.19,34.19
361186,1,6,3,4,3,2,0,0,0,2,12,65,120134,21,63
361211,1,7,4,2,3,3,0,0,1,17,12,63,121407,21.58,86.32
361222,1,3,1,2,1,0,0,0,0,2,12,63,122041,19.32,19.32
361242,2,2,1,1,1,0,0,0,0,2,12,64,121580,10.25,10.25
361276,1,7,2,1,2,0,0,0,0,12,12,64,120051,8.11,16.22
361283,1,3,2,2,2,0,1,0,0,4,12,64,121799,17.18,34.36
361328,3,2,2,1,2,1,1,0,1,4,12,64,122075,20.81,41.62
361350,1,4,4,2,2,2,0,0,1,10,12,64,122109,28.71,114.84
361420,1,4,2,2,2,1,0,0,0,2,12,63,121410,12.22,24.44
361431,3,3,1,1,1,0,0,0,0,2,12,64,121241,3.87,3.87
361497,1,4,2,1,2,0,0,0,0,8,12,63,121863,15.05,30.1
361504,1,4,2,1,2,1,0,0,0,9,12,63,121409,10.82,21.64
361517,1,2,1,1,1,0,0,0,0,0,12,64,121421,13.73,13.73
361524,1,7,4,2,2,2,0,0,2,18,12,63,120953,22.59,90.36
361527,1,6,4,2,2,2,0,0,2,7,12,63,120347,18.71,74.84
361588,1,5,4,2,2,1,1,0,1,4,12,65,122125,13.31,53.24
361736,1,7,4,2,2,2,0,0,2,6,12,64,120066,31.21,124.84
361865,1,2,2,2,2,0,1,0,0,0,12,65,120410,6.56,13.12
361922,2,2,1,1,1,1,0,0,0,4,12,63,121852,21.45,21.45
361934,1,3,2,2,2,0,0,0,0,5,12,68,121811,18.53,37.06
361941,2,5,2,2,2,0,0,0,0,15,12,64,122083,8.79,17.58
361995,2,2,1,0,0,0,0,0,0,0,12,64,120937,21.66,21.66
362002,2,3,2,1,2,2,0,0,0,4,12,64,122066,19.71,39.42
362005,2,3,1,1,1,0,0,0,0,4,12,64,121066,13.07,13.07
362021,1,2,2,2,2,0,1,0,0,4,12,65,121498,15.46,30.92
362031,2,7,1,0,0,0,0,0,0,2,12,64,121263,15.37,15.37
362099,1,7,4,2,3,2,1,0,2,12,12,64,120372,18.25,73
362203,1,6,3,2,2,2,0,1,0,4,12,65,121497,11.13,33.39
362222,2,3,1,1,1,1,0,0,0,2,12,65,121388,57.91,57.91
362257,2,3,1,1,1,0,0,0,0,2,12,64,121263,17.1,17.1
362335,1,3,4,2,2,1,0,0,1,0,12,64,121187,19.55,78.2
362344,1,7,3,2,2,1,0,1,0,0,12,67,120669,23.03,69.09
362593,1,4,2,2,2,2,0,0,0,6,12,65,121507,7.27,14.54
362616,1,5,1,1,1,0,1,0,0,8,12,66,120501,8.86,8.86
362766,2,2,2,1,1,0,0,0,0,4,12,64,122083,7.45,14.9
362772,2,1,1,1,1,0,1,0,0,4,12,64,122083,32.23,32.23
362843,1,7,4,2,4,2,0,1,2,2,12,65,122121,30.24,120.96
362899,2,4,4,2,2,1,1,1,0,6,12,64,122066,18.41,73.64
362937,3,4,2,2,2,0,0,0,0,11,12,63,121856,9.63,19.26
362968,2,2,1,1,1,0,0,0,0,2,12,64,121966,16.3,16.3
363054,2,2,4,2,4,2,0,0,1,0,12,65,121392,41.75,167
363061,2,4,2,1,1,2,0,0,0,4,12,64,121960,11.6,23.2
363065,2,2,1,1,1,0,0,0,0,0,12,65,121386,18.49,18.49
363078,1,6,4,2,2,2,0,0,2,5,12,64,120300,21.89,87.56
363090,2,3,3,2,2,1,0,0,0,4,12,64,122066,37.3,111.9
363103,1,3,2,1,2,0,0,0,0,3,12,66,121733,12.16,24.32
363234,3,2,1,2,1,1,0,0,0,6,12,64,121965,27.19,27.19
363266,1,3,1,1,1,0,1,0,0,4,12,65,120110,10.23,10.23
363330,1,6,2,2,2,0,1,1,0,6,12,65,120400,13.76,27.52
363599,2,7,1,0,1,0,0,0,0,0,12,64,122065,18.62,18.62
363618,2,4,1,1,1,0,0,0,0,0,12,64,121175,54.13,54.13
363638,3,3,1,1,1,1,0,0,0,4,12,64,121457,17.54,17.54
363677,1,3,2,2,2,1,0,1,0,10,12,67,120607,7.1,14.2
363687,3,4,2,1,1,1,0,0,1,5,12,64,121168,4.26,8.52
363754,2,2,1,1,1,0,0,0,0,2,12,64,122092,17.07,17.07
363812,2,7,1,0,0,0,0,0,0,0,12,64,121573,12.54,12.54
363826,1,6,2,2,2,1,0,1,0,3,12,67,120202,22.79,45.58
363951,2,2,2,1,1,1,0,0,0,6,12,64,121573,15.81,31.62
364038,1,7,4,4,2,1,1,1,2,7,12,65,120093,18.92,75.68
364224,2,2,3,1,2,1,0,1,1,9,12,64,121263,30.21,90.63
364276,1,4,2,2,2,1,0,0,0,2,12,64,121426,13.9,27.8
364296,1,5,1,1,1,1,0,0,0,5,12,64,121418,13.73,13.73
364333,2,7,2,1,2,0,0,0,0,4,12,64,122083,7.45,14.9
364336,2,2,2,0,0,0,0,0,0,0,12,64,121263,17.41,34.82
364402,1,7,2,2,2,2,0,0,1,5,12,65,120927,5.02,10.04
364518,2,2,2,1,2,0,0,0,0,0,12,65,121486,14.78,29.56
364591,1,6,6,3,2,2,0,1,4,10,12,66,120440,11.77,70.62
364693,1,7,2,2,2,0,0,0,0,8,12,67,120202,16.08,32.16
364750,1,3,4,5,3,1,2,0,2,8,12,66,121733,21.05,84.2
364816,2,4,3,1,1,2,0,0,1,9,12,64,121262,20.98,62.94
364820,2,7,3,1,2,0,2,0,0,24,12,65,120336,71.14,213.42
364857,2,3,1,0,0,1,0,0,0,4,12,64,121611,25.84,25.84
364962,2,3,1,1,1,0,0,0,0,4,12,64,122083,14.28,14.28
365128,2,1,2,1,2,1,0,0,0,2,12,64,121262,24.29,48.58
365130,1,6,2,2,2,0,0,0,0,6,12,66,121733,11.16,22.32
365144,2,2,1,0,0,0,0,0,0,0,12,64,121065,21.98,21.98
365221,1,7,4,4,4,2,1,0,1,8,12,65,120397,11.39,45.56
365283,2,3,2,1,1,0,0,0,0,4,12,64,121161,18.31,36.62
365319,1,6,5,2,2,2,0,0,2,10,12,65,120134,66.95,334.75
365344,2,2,1,0,0,0,0,0,0,2,12,64,122083,6.84,6.84
365422,1,3,2,4,2,2,0,0,0,4,12,65,121495,19.98,39.96
365587,3,6,3,1,2,2,0,0,0,8,12,64,121168,9.82,29.46
365626,1,5,4,2,2,2,0,0,2,8,12,65,121491,24.71,98.84
365707,3,2,1,1,1,0,0,0,0,0,12,64,122086,13.04,13.04
365769,2,2,1,0,1,0,1,0,0,2,12,64,121761,21.98,21.98
365787,1,4,2,2,2,2,0,0,0,6,12,65,120110,16.52,33.04
365946,1,7,6,0,0,1,0,1,1,4,12,69,120262,35.68,214.08
366043,2,7,1,1,1,0,0,0,0,5,12,65,120140,15.11,15.11
366116,1,7,1,1,1,0,0,0,0,3,12,67,120202,23.41,23.41
366192,1,3,2,1,2,0,0,0,0,4,12,64,122075,12.84,25.68
366258,1,3,2,2,1,1,0,0,0,2,12,64,122095,13.99,27.98
366482,1,7,2,2,2,1,0,1,0,0,12,65,120134,6.56,13.12
366522,2,7,1,0,0,0,0,0,0,0,12,64,121263,13.47,13.47
366626,2,3,1,1,1,1,0,0,0,3,12,64,121065,17.18,17.18
366728,1,3,2,2,2,1,0,0,0,2,12,65,121050,3.24,6.48
366736,2,4,1,1,1,0,0,0,0,0,12,64,121171,15.08,15.08
366778,2,1,1,1,1,0,0,0,0,2,12,64,122066,17.71,17.71
366883,2,7,1,1,1,0,0,0,0,2,12,64,121133,11.89,11.89
366931,1,3,3,2,2,2,0,0,1,6,12,64,120299,17.07,51.21
366975,1,5,2,5,2,2,0,1,0,4,12,65,121490,16.58,33.16
367077,2,7,1,0,1,0,0,0,0,2,12,64,121830,16.3,16.3
367169,1,7,2,1,2,1,0,0,0,4,12,63,121675,9.03,18.06
367183,1,4,2,2,2,0,0,0,0,2,12,64,121979,13.53,27.06
367330,1,7,2,2,2,0,0,0,0,4,12,66,120422,11.16,22.32
367474,1,7,3,3,3,2,0,0,1,4,12,64,121063,19.05,57.15
367530,2,4,2,2,2,2,0,0,0,6,12,64,120046,25.67,51.34
367533,2,7,1,0,99,0,0,0,0,2,12,64,121172,12.41,12.41
367559,3,4,5,2,2,2,0,0,1,10,12,64,121458,53.37,266.85
367606,1,4,6,4,4,2,1,0,0,2,12,65,121502,15.31,91.86
367607,1,3,2,2,2,0,0,0,0,9,12,65,121050,5.69,11.38
367686,2,1,1,0,0,0,0,0,0,2,12,64,120980,40.12,40.12
367698,2,7,2,0,0,0,0,0,0,2,12,64,121133,12.15,24.3
367708,2,3,4,2,3,0,2,0,4,12,12,64,122068,29.5,118
367971,1,6,4,2,2,2,0,0,2,12,12,64,120299,18.66,74.64
367999,2,2,2,0,0,0,0,0,0,2,12,64,121279,10.15,20.3
368068,1,5,5,2,2,1,1,1,3,8,12,65,120110,32.6,163
368089,1,6,3,3,2,3,0,0,0,8,12,65,121050,35.43,106.29
368172,1,7,4,2,2,2,0,0,2,6,12,64,121470,23.67,94.68
368374,2,1,1,0,0,0,0,0,0,0,12,64,120064,17.58,17.58
368409,1,3,2,2,2,2,0,0,0,4,12,65,121376,10.21,20.42
368489,3,5,3,2,2,2,0,0,0,6,12,64,121411,12.91,38.73
368502,1,5,2,3,2,2,0,0,0,12,12,65,120119,11,22
368637,3,2,5,0,1,0,1,1,3,10,12,63,120959,30.65,153.25
368658,1,4,2,2,2,0,1,1,0,0,12,65,120411,7.44,14.88
368675,2,7,1,1,1,0,0,0,0,2,12,64,122083,21.01,21.01
368723,3,4,3,2,2,2,1,0,0,4,12,64,121168,14.83,44.49
368740,1,7,2,2,2,0,0,0,0,4,12,63,121288,9.45,18.9
368757,2,4,2,2,2,0,0,0,0,4,12,64,122092,13.27,26.54
368784,3,1,2,2,2,0,1,0,1,4,12,64,121412,18.41,36.82
368898,3,7,3,2,2,3,0,0,0,2,12,64,122085,14.57,43.71
368993,2,2,3,1,1,1,0,0,1,3,12,64,121262,27.01,81.03
369058,3,1,2,1,2,0,1,0,0,2,12,64,122092,11.82,23.64
369083,1,7,6,3,4,2,0,0,4,15,12,65,121505,46.19,277.14
369162,2,4,5,2,2,2,0,0,3,2,12,64,121262,42.37,211.85
369168,2,3,1,1,1,1,0,0,0,2,12,64,121149,28.67,28.67
369171,2,7,1,0,0,0,0,0,0,0,12,64,120075,11.04,11.04
369176,1,6,5,4,4,3,0,0,1,9,12,66,121740,16.57,82.85
369202,2,3,5,1,2,2,0,0,0,2,12,64,121772,64.19,320.95
369227,2,2,1,1,1,0,0,0,0,2,12,63,121615,10.44,10.44
369284,1,3,2,2,2,2,0,2,0,5,12,64,120373,10.58,21.16
369332,1,5,2,2,2,0,0,0,0,2,12,67,120202,15.03,30.06
369436,1,4,5,2,2,2,0,0,0,2,12,65,121792,27.52,137.6
369532,2,7,1,0,1,0,0,0,0,4,12,64,121259,13.47,13.47
369537,1,2,2,1,2,0,0,0,0,2,12,64,122093,7.81,15.62
369656,1,4,5,2,2,2,0,0,1,10,12,64,120299,42.74,213.7
369660,1,5,4,2,2,2,0,0,2,12,12,65,121497,30.8,123.2
369662,1,5,2,2,2,0,0,0,0,0,12,67,120201,15.03,30.06
369749,2,7,1,1,1,0,0,0,0,3,12,64,121761,11.88,11.88
369809,3,2,1,1,1,1,0,0,0,2,12,64,121597,6.44,6.44
369963,2,3,4,3,4,1,2,0,2,8,12,65,121498,24.68,98.72
370048,1,4,4,2,2,1,0,0,2,6,12,65,121497,15.54,62.16
